"Area","Region","IncomeGroup","timePeriod","stability","diversity","asynchrony","meanNitrogen_t_ha","meanIrrigation_share","meanWarfare","instabilityTemp","instabilityPrec"
"Cuba","Latin America & Caribbean","Upper middle income",1998,10.3865739767083,11.3655527465342,0.427673595976169,0.0153565425879732,11.502,0.568459657701711,-77.456478362992,-7.92829423057966
"Cuba","Latin America & Caribbean","Upper middle income",2008,8.72534425361798,13.0673849592679,0.695515066775855,0.018322354577006,8.73777777777778,0.455864570737606,-120.328005870701,-13.515082978937
"Cyprus","Europe & Central Asia","High income",1968,5.84594134946028,9.81218904922505,0.465114552655515,0.0381594858969895,9.909,0.734679163662581,-46.0832869968203,-4.06577536581376
"Cyprus","Europe & Central Asia","High income",1978,10.673158979008,9.20713719427393,0.79924636721063,0.0590905857244487,17.624,1.13150684931507,-44.2582374540406,-6.32524784430231
"Cyprus","Europe & Central Asia","High income",1988,4.94677438124393,8.08679493886616,0.35562144124306,0.0881886037987338,24.745,0.967557251908397,-41.4444925058793,-2.89333289151801
"Cyprus","Europe & Central Asia","High income",1998,4.89834723304181,8.1288869575322,0.433047976678612,0.056811946753159,29.098,0.568459657701711,-64.0721609175319,-4.33421281154287
"Cyprus","Europe & Central Asia","High income",2008,3.87885762276852,10.8180127538392,0.437323807425188,0.0639004531491083,39.6022222222222,0.455864570737606,-54.6402788429797,-3.39841441619329
"Czech Republic","Europe & Central Asia","High income",1988,49.8718788913288,7.21516980500057,0.986931014271154,0.0690758223488897,0.836,0.967557251908397,-12.240619417389,-11.3074624764911
"Czech Republic","Europe & Central Asia","High income",1998,10.5554854659909,7.38547313866455,0.554627509829833,0.0694946109597336,0.966,0.568459657701711,-19.2044913192084,-6.2766646452856
"Czech Republic","Europe & Central Asia","High income",2008,12.2877868236303,6.80629386209791,0.537488640005482,0.107175385253265,0.862222222222222,0.455864570737606,-16.0314566951686,-7.89990182530731
"Denmark","Europe & Central Asia","High income",1968,14.780016261654,2.94635258574603,0.561684258462479,0.118827067106052,4.918,0.734679163662581,-27.9792354590957,-5.76145575426294
"Denmark","Europe & Central Asia","High income",1978,9.90771336211984,3.05541550973137,0.553328724952656,0.146873802281369,13.721,1.13150684931507,-13.3967122387938,-9.77870320813362
"Denmark","Europe & Central Asia","High income",1988,7.97144496535978,4.17533778121148,0.41404607212302,0.136492929292929,16.458,0.967557251908397,-13.1542973123281,-4.09198424615946
"Denmark","Europe & Central Asia","High income",1998,35.8328433708687,4.31525008849417,0.92489838028697,0.0898841708868978,16.795,0.568459657701711,-23.5293229969816,-6.66449302572232
"Denmark","Europe & Central Asia","High income",2008,20.2977178239268,4.5695333252055,0.829858041931907,0.0829695926633384,14.7022222222222,0.455864570737606,-10.9747378076925,-16.035480772702
"Djibouti","Middle East & North Africa","Lower middle income",1968,18.2908546422028,1,0,0.1,0.08,0.734679163662581,-85.8805123374734,-3.4024710859153
"Djibouti","Middle East & North Africa","Lower middle income",1978,30.7730506359492,1.00709224671214,0.0444670975986342,0.1625,0.08,1.13150684931507,-70.6752727402444,-3.03771600785773
"Djibouti","Middle East & North Africa","Lower middle income",1988,50.9111282070989,1.01111731812269,0.102255956093675,0,0.073,0.967557251908397,-102.326181622556,-2.57276648673194
"Djibouti","Middle East & North Africa","Lower middle income",1998,56.3375257290668,1.0108887516275,0.0106585935545624,0,0.061,0.568459657701711,-107.52631208405,-3.79835256372102
"Dominican Republic","Latin America & Caribbean","Upper middle income",1968,19.7265312100659,11.2525849088804,0.674307413258131,0.0245998833722093,5.492,0.734679163662581,-93.0816092248417,-8.62579542778405
"Dominican Republic","Latin America & Caribbean","Upper middle income",1978,17.5228286789696,10.7496724721928,0.547486765858053,0.0216713400028181,7.034,1.13150684931507,-101.973304535264,-6.85551330610065
"Dominican Republic","Latin America & Caribbean","Upper middle income",1988,21.4905412648534,12.7548741188413,0.827260928216845,0.03276008492569,9.324,0.967557251908397,-56.578908852064,-5.51715387764504
"Dominican Republic","Latin America & Caribbean","Upper middle income",1998,14.373092309216,13.6267640621036,0.834326875417567,0.0377168827062915,11.424,0.568459657701711,-76.8387068175072,-5.72803040928724
"Dominican Republic","Latin America & Caribbean","Upper middle income",2008,27.4620307260938,14.6453988869034,0.877340947701428,0.0395158286445013,12.9088888888889,0.455864570737606,-145.871174908996,-5.69105282205539
"Ecuador","Latin America & Caribbean","Upper middle income",1968,21.7419194591798,14.2202090443096,0.944449001917461,0.0107895024177195,9.736,0.734679163662581,-48.0739008720272,-4.97323302141398
"Ecuador","Latin America & Caribbean","Upper middle income",1978,12.7671974605472,12.6555747969949,0.688560593418515,0.0147162488038278,9.64,1.13150684931507,-46.720466563133,-2.22608341921134
"Ecuador","Latin America & Caribbean","Upper middle income",1988,36.1804481488313,12.7269071327691,0.808111428831328,0.0173088597349162,10.465,0.967557251908397,-59.0639740743559,-5.19999635780056
"Ecuador","Latin America & Caribbean","Upper middle income",1998,18.4438420379991,14.0913677596729,0.845878024078072,0.0450341758899192,12.491,0.568459657701711,-47.0500673214589,-5.824499219993
"Ecuador","Latin America & Caribbean","Upper middle income",2008,10.9818699954833,13.6292870532097,0.583373220087272,0.0656875049161181,21.8711111111111,0.455864570737606,-105.176075596049,-10.7112729829318
"Egypt","Middle East & North Africa","Lower middle income",1968,42.4074613833183,12.5703747605781,0.852414875328839,0.12923523544917,100,0.734679163662581,-73.8339770852087,-3.16826235910307
"Egypt","Middle East & North Africa","Lower middle income",1978,55.9539151076801,14.8014300732404,0.794409003286351,0.249008058194134,100.449,1.13150684931507,-61.8798344137538,-4.79285395400643
"Egypt","Middle East & North Africa","Lower middle income",1988,41.1231970507434,15.4538857753852,0.912892009836564,0.27906846009166,100.357,0.967557251908397,-93.0155311828197,-2.33362959821407
"Egypt","Middle East & North Africa","Lower middle income",1998,55.2216007979256,17.4637647154232,0.872167052558616,0.345158682507202,99.498,0.568459657701711,-73.4236472763595,-2.75600672394232
"Egypt","Middle East & North Africa","Lower middle income",2008,30.0325390192488,16.5378797824718,0.767668402713688,0.368721888045389,98.8266666666667,0.455864570737606,-45.5448556552527,-2.8546112438026
"El Salvador","Latin America & Caribbean","Lower middle income",1968,14.0575981738652,5.9423785641522,0.711109677722067,0.0886743593586093,2.128,0.734679163662581,-74.9420560070472,-10.8623577693746
"El Salvador","Latin America & Caribbean","Lower middle income",1978,12.3119361202783,5.93570848569578,0.409537111665237,0.0746603475513428,2.701,1.13150684931507,-68.9983520411156,-11.9796982566137
"El Salvador","Latin America & Caribbean","Lower middle income",1988,11.5840618982732,5.69589050192636,0.509751555610921,0.0674874924471299,2.96,0.967557251908397,-103.057296885409,-6.45325377613402
"El Salvador","Latin America & Caribbean","Lower middle income",1998,24.8331223483315,5.60538118587008,0.744735086811818,0.0567990055248619,2.955,0.568459657701711,-79.8975277402338,-7.26031836529621
"El Salvador","Latin America & Caribbean","Lower middle income",2008,20.3119775583184,5.27842921761087,0.655877896569148,0.0711457207644963,2.88777777777778,0.455864570737606,-52.7766364198775,-8.27468484538048
"Eritrea","Sub-Saharan Africa","Low income",1988,2.89217829154306,10.2113666768911,0.306087198564474,0.0056028931404573,0.3,0.967557251908397,-47.6464298302959,-4.80641430597916
"Eritrea","Sub-Saharan Africa","Low income",1998,2.84018731777093,8.98300845469828,0.260277223641653,0.00428383683222393,0.282,0.568459657701711,-46.2754039443561,-9.84133004349018
"Eritrea","Sub-Saharan Africa","Low income",2008,6.0677920064097,7.51575528255722,0.461859135244196,0.00145962479871176,0.28,0.455864570737606,-98.1587439435206,-6.14007811007045
"Estonia","Europe & Central Asia","High income",1988,7.62628153568782,5.23020782742358,0.537895594478794,0.0258936206601676,0.171666666666667,0.967557251908397,-7.62983996509532,-9.33100128775538
"Estonia","Europe & Central Asia","High income",1998,8.54316920876883,6.1715587274325,0.357962280253104,0.032076477913706,0.157,0.568459657701711,-10.9395287434305,-4.22897135269559
"Estonia","Europe & Central Asia","High income",2008,6.34565082412813,5.24965507473125,0.297365685169623,0.051394155974184,0.112222222222222,0.455864570737606,-9.28414777283859,-6.74451001526861
"Ethiopia","Sub-Saharan Africa","Low income",1968,15.2602501504052,13.4478840427398,0.758088997732517,0.000417875609395775,0.264,0.734679163662581,-61.940680358822,-25.5188524432604
"Ethiopia","Sub-Saharan Africa","Low income",1978,8.61265625442905,13.798785317977,0.516373272555419,0.00106281216775407,0.276,1.13150684931507,-58.7643719505161,-14.2318333628596
"Ethiopia","Sub-Saharan Africa","Low income",1988,9.84729447196768,12.5372714927463,0.193772709557424,0.00379417332580956,0.62,0.967557251908397,-48.7613845966295,-17.3943181900645
"Ethiopia","Sub-Saharan Africa","Low income",1998,15.343396099006,12.8372753856084,0.723907680364003,0.00646485444367387,1.149,0.568459657701711,-115.194859045705,-12.0159225557999
"Ethiopia","Sub-Saharan Africa","Low income",2008,22.0880372242684,14.0117601385649,0.75555487410196,0.010092521224502,1.96777777777778,0.455864570737606,-78.9438067795562,-19.2871576989668
"Fiji","East Asia & Pacific","Upper middle income",1968,12.1474019902608,3.78380075782383,0.134743443685495,0.0464636723910172,0.425,0.734679163662581,-70.9609895293551,-5.24795831683877
"Fiji","East Asia & Pacific","Upper middle income",1978,6.11138954510101,3.01687084025691,0.297490929005904,0.0552972972972973,0.316,1.13150684931507,-128.718874923392,-6.15537159038519
"Fiji","East Asia & Pacific","Upper middle income",1988,20.2723547171973,4.09020687989033,0.798382587394625,0.0405405405405405,0.51,0.967557251908397,-90.8223024925503,-10.237769110094
"Fiji","East Asia & Pacific","Upper middle income",1998,7.43760404120638,4.2010496957891,0.527943793782277,0.0228573686290004,0.816,0.568459657701711,-122.663181984955,-3.87324440177422
"Fiji","East Asia & Pacific","Upper middle income",2008,18.4152606984092,5.78649849941247,0.776317662444505,0.016382658844189,0.938888888888889,0.455864570737606,-97.6338054552415,-4.3839332178908
"Finland","Europe & Central Asia","High income",1968,11.4173271858509,4.38289018130107,0.517519719120619,0.070266695800723,1.056,0.734679163662581,-4.25899442939072,-6.12238641757709
"Finland","Europe & Central Asia","High income",1978,6.19638129248672,4.37713456421213,0.298665526014431,0.0861116381697281,2.198,1.13150684931507,-4.68253811645073,-9.16117753837917
"Finland","Europe & Central Asia","High income",1988,28.2262627688433,4.57438099265263,0.679454934894395,0.0839994452050504,3.243,0.967557251908397,-7.01748023094388,-14.5574629716248
"Finland","Europe & Central Asia","High income",1998,24.288493776867,4.71777853806556,0.847322908903557,0.0782884968612213,3.938,0.568459657701711,-7.94727885829571,-8.16137825049048
"Finland","Europe & Central Asia","High income",2008,16.735065880353,4.79463871832256,0.646234181358647,0.0707520327914038,3.40666666666667,0.455864570737606,-5.62153072494715,-7.01139284954941
"France","Europe & Central Asia","High income",1968,8.05358674685529,8.73110837453659,0.297334541948598,0.0835150127441752,2.884,0.734679163662581,-48.0008102433385,-9.75758861097885
"France","Europe & Central Asia","High income",1978,30.9707042920233,8.47109271538408,0.796947321121726,0.119648161439206,4.68,1.13150684931507,-21.6312497738956,-10.6594909899938
"France","Europe & Central Asia","High income",1988,31.752389402309,8.45945046630822,0.519377953537838,0.127477807834468,7.447,0.967557251908397,-19.8879924818275,-8.22780983085718
"France","Europe & Central Asia","High income",1998,14.282332263739,8.37101382244048,0.415010037253042,0.120653020401076,9.028,0.568459657701711,-40.2689509708889,-9.62400489029317
"France","Europe & Central Asia","High income",2008,15.711996568925,8.21323865720118,0.528841035914451,0.108617866758106,9.60111111111111,0.455864570737606,-17.6203145589628,-10.2917901801516
"Gabon","Sub-Saharan Africa","Upper middle income",1968,41.579086487597,8.57684695433928,0.768191897330345,0.000265553869499241,0.08,0.734679163662581,-94.2107801324471,-13.6553106074688
"Gabon","Sub-Saharan Africa","Upper middle income",1978,27.6943043231999,8.69243648823424,0.799710597507229,0.00106201550387597,0.08,1.13150684931507,-83.0968554578223,-8.43982458765515
"Gabon","Sub-Saharan Africa","Upper middle income",1988,70.2928694378073,9.25354092047335,0.971853545784861,0.00035575485799701,0.08,0.967557251908397,-140.700951421785,-13.2299403987374
"Gabon","Sub-Saharan Africa","Upper middle income",1998,57.4206188858383,8.81950661108952,0.826187116304557,0.000826666666666667,0.08,0.568459657701711,-71.7525169749639,-8.53956840072729
"Gabon","Sub-Saharan Africa","Upper middle income",2008,69.8575675263271,8.84264946000574,0.745276195878244,0.00452466666666667,0.08,0.455864570737606,-92.9473247391988,-8.9533978213751
"Gambia","Sub-Saharan Africa","Low income",1968,12.145692907187,4.75094953681663,0.700206221016508,0.0016635700066357,0.182,0.734679163662581,-59.507495783223,-4.98510143928367
"Gambia","Sub-Saharan Africa","Low income",1978,9.75272505017831,5.11568998753404,0.462442393224352,0.0072603648424544,0.172,1.13150684931507,-76.2135372517491,-6.34273680797137
"Gambia","Sub-Saharan Africa","Low income",1988,11.3130805284446,5.94527948245554,0.513586806261117,0.00153902953586498,0.301,0.967557251908397,-112.649420779276,-8.04786274279907
"Gambia","Sub-Saharan Africa","Low income",1998,7.25523309619105,5.30033637617256,0.288822596002789,0.00474449458135678,0.402,0.568459657701711,-100.097961909966,-7.88412686921626
"Gambia","Sub-Saharan Africa","Low income",2008,13.9201745177123,5.89873927921541,0.184960744057182,0.00169831207289294,0.764444444444444,0.455864570737606,-112.285431506064,-6.0815445688767
"Georgia","Europe & Central Asia","Upper middle income",1988,13.1951918822856,11.8339720106572,0.608503041625115,0.0336216052192384,15.0116666666667,0.967557251908397,-18.8899277205024,-8.32947158777442
"Georgia","Europe & Central Asia","Upper middle income",1998,8.09538946142348,11.3526385848717,0.456024973290325,0.0284628347183749,15.9,0.568459657701711,-24.4615676500108,-6.94190455412081
"Georgia","Europe & Central Asia","Upper middle income",2008,13.083861296811,11.2021119990612,0.474290977955421,0.0788087028890738,17.6666666666667,0.455864570737606,-18.9146967182226,-8.07648633823236
"Germany","Europe & Central Asia","High income",1968,15.3862976536051,8.02746426420539,0.513099981772106,0.143695425695602,2.287,0.734679163662581,-34.8128804008126,-5.68439513967443
"Germany","Europe & Central Asia","High income",1978,22.3126486927835,7.43242344299008,0.631127004228162,0.176998877665544,2.533,1.13150684931507,-16.5352419204992,-8.76668431517047
"Germany","Europe & Central Asia","High income",1988,26.2482206626633,8.40783987738813,0.76922140754818,0.153665168855457,2.765,0.967557251908397,-14.2481324563553,-9.6966021420451
"Germany","Europe & Central Asia","High income",1998,22.7204684866387,8.29019876439573,0.67234349730495,0.150491037434575,2.948,0.568459657701711,-30.1163768690127,-6.03086570577531
"Germany","Europe & Central Asia","High income",2008,18.6709958264213,7.50333732888512,0.619711788478759,0.137352081484369,3.96,0.455864570737606,-15.440617592094,-10.4441514605506
"Ghana","Sub-Saharan Africa","Lower middle income",1968,26.302204084656,9.68923866886081,0.526535218720921,0.00136820359281437,0.05,0.734679163662581,-92.5499858792004,-6.42515705087531
"Ghana","Sub-Saharan Africa","Lower middle income",1978,30.3540089827628,10.8945476585502,0.843325197378928,0.00210395778364116,0.05,1.13150684931507,-78.00612677057,-8.39974791673385
"Ghana","Sub-Saharan Africa","Lower middle income",1988,23.9476234197648,12.5233583538228,0.774939219431281,0.00137914808206958,0.052,0.967557251908397,-178.793679368316,-10.8228895559763
"Ghana","Sub-Saharan Africa","Lower middle income",1998,24.8307366564274,12.1462218016607,0.784011726171319,0.00189805358085245,0.201,0.568459657701711,-114.058821752749,-9.76477094934348
"Ghana","Sub-Saharan Africa","Lower middle income",2008,32.8010104722712,12.126316620523,0.825789322171174,0.00501594846758883,0.223333333333333,0.455864570737606,-118.755124439454,-19.4012595714552
"Greece","Europe & Central Asia","High income",1968,11.9431730539112,10.0543741615397,0.735942192729075,0.0603273105788013,8.964,0.734679163662581,-33.1143192341884,-5.72211222961462
"Greece","Europe & Central Asia","High income",1978,15.3266261563803,9.96367858351315,0.769051291241418,0.099440350877193,11.152,1.13150684931507,-57.8275173195864,-8.0266380469497
"Greece","Europe & Central Asia","High income",1988,13.2568147376084,10.9579000832682,0.693628768658003,0.0938418438813192,13.367,0.967557251908397,-29.0293613840821,-8.8512728190867
"Greece","Europe & Central Asia","High income",1998,26.7118924326244,10.0852255621983,0.802231630138784,0.0636045870837379,17.691,0.568459657701711,-41.2514841469092,-7.96032036798206
"Greece","Europe & Central Asia","High income",2008,26.9842345765783,10.6894008582739,0.921824153538651,0.0511656432997896,21.0588888888889,0.455864570737606,-36.1041802811716,-6.76283903551953
"Guatemala","Latin America & Caribbean","Upper middle income",1968,15.2703262044815,6.06334439920211,0.864545403731015,0.0195741466144376,2.273,0.734679163662581,-56.2625090769133,-9.05820275467769
"Guatemala","Latin America & Caribbean","Upper middle income",1978,21.512915142653,6.60805813918946,0.885715601610761,0.0333276730627724,2.826,1.13150684931507,-103.101215759047,-13.5125702399033
"Guatemala","Latin America & Caribbean","Upper middle income",1988,22.8895161608951,8.16916078297114,0.954472818419114,0.0534080195069087,2.796,0.967557251908397,-95.3567181160744,-9.77456488802153
"Guatemala","Latin America & Caribbean","Upper middle income",1998,25.5029800964105,9.11267257897795,0.911722815405693,0.0557806442743894,5.512,0.568459657701711,-79.5035479584629,-9.50289468877079
"Guatemala","Latin America & Caribbean","Upper middle income",2008,23.0152977795896,9.05333401285967,0.777441682188932,0.075346989143512,8.59,0.455864570737606,-71.5393801795063,-11.9686461524297
"Guinea","Sub-Saharan Africa","Low income",1968,151.836577375165,12.8958781220258,0.564930163612023,0.000262785251347966,0.308,0.734679163662581,-103.67224889001,-11.7318307650384
"Guinea","Sub-Saharan Africa","Low income",1978,44.6712997096243,12.2985882029156,0.869686008152642,9.35886713004355e-05,0.636,1.13150684931507,-107.19072467682,-17.0240050150624
"Guinea","Sub-Saharan Africa","Low income",1988,82.8756264246231,12.4126000218457,0.952369918826978,0.000371770883631096,0.654,0.967557251908397,-166.373148100472,-16.3873274154233
"Guinea","Sub-Saharan Africa","Low income",1998,39.411871719639,12.4053762037325,0.601717524924809,0.000524399615754083,0.686,0.568459657701711,-87.0310661976364,-6.17575698725269
"Guinea","Sub-Saharan Africa","Low income",2008,19.6598894912064,10.0071246740105,0.911085957493708,0.00148402135712355,0.662222222222222,0.455864570737606,-159.562293294079,-12.0493463727413
"Guinea-Bissau","Sub-Saharan Africa","Low income",1968,21.5430765616655,7.17446724311585,0.722053899757715,0.000210868079289132,1.236,0.734679163662581,-75.4953723550599,-5.55364510929894
"Guinea-Bissau","Sub-Saharan Africa","Low income",1978,6.24936051251892,8.37912593632667,0.747440499625852,0.000806194418889911,1.208,1.13150684931507,-108.341680634074,-8.44725341468464
"Guinea-Bissau","Sub-Saharan Africa","Low income",1988,10.5706542120197,8.9362288787476,0.960605750744776,0.000404222048475371,1.26,0.967557251908397,-111.338260752226,-11.7769487394072
"Guinea-Bissau","Sub-Saharan Africa","Low income",1998,12.8092400545054,6.97314922977926,0.723899100418572,0.0011472275334608,1.534,0.568459657701711,-80.3990238606085,-10.295684339378
"Guyana","Latin America & Caribbean","Upper middle income",1968,15.5923742248392,2.99278477958049,0.59415696548142,0.019546332550248,8.478,0.734679163662581,-91.6498447326874,-10.2651890722808
"Guyana","Latin America & Caribbean","Upper middle income",1978,23.6886439935206,3.23402837605657,0.452937783793604,0.0178140571197083,7.524,1.13150684931507,-50.5021339910199,-10.3142365242745
"Guyana","Latin America & Caribbean","Upper middle income",1988,38.5142396675252,4.42484884938035,0.169035574604158,0.0216760731319555,8.48,0.967557251908397,-81.8438993417423,-8.05987417850919
"Guyana","Latin America & Caribbean","Upper middle income",1998,15.0298939188399,5.03310470685459,0.645927863144708,0.0241317731393633,8.67,0.568459657701711,-126.66166120916,-7.54026160459317
"Guyana","Latin America & Caribbean","Upper middle income",2008,13.8652906129272,4.36268623524055,0.689802092781824,0.02565309030837,8.53222222222222,0.455864570737606,-133.487997814721,-5.60799003853412
"Haiti","Latin America & Caribbean","Low income",1968,25.9076460779677,11.524537838266,0.757182618512466,0.000523115000441969,4.003,0.734679163662581,-92.3870295917323,-8.85716064370701
"Haiti","Latin America & Caribbean","Low income",1978,23.8340802449288,13.2653162286799,0.888613571363068,0.00158325750682439,4.686,1.13150684931507,-77.0515307640462,-6.64663093052284
"Haiti","Latin America & Caribbean","Low income",1988,59.5092807416516,14.8973303936566,0.755324383803329,0.00338417721518987,5.712,0.967557251908397,-56.8641010030526,-5.41097516570325
"Haiti","Latin America & Caribbean","Low income",1998,42.6521985956052,14.8740367010884,0.663543677128517,0.0057826810990841,5.633,0.568459657701711,-24.4572909366236,-5.20903885341754
"Honduras","Latin America & Caribbean","Lower middle income",1968,8.02870465261692,5.44993668111056,0.675565939358072,0.00808846563498528,2.133,0.734679163662581,-60.3204334635241,-6.83644946352875
"Honduras","Latin America & Caribbean","Lower middle income",1978,9.97912845452264,6.01896694773211,0.925702704574635,0.00837968246793604,2.019,1.13150684931507,-115.810369585381,-7.33156144103805
"Honduras","Latin America & Caribbean","Lower middle income",1988,18.9543832976525,6.24760300892211,0.56128135160209,0.0182027313148423,2.104,0.967557251908397,-99.1984985459458,-5.1088691358375
"Honduras","Latin America & Caribbean","Lower middle income",1998,12.6650669996523,6.63184807721822,0.615037029625385,0.0559571981881442,2.597,0.568459657701711,-79.6296737004598,-5.92222305532365
"Honduras","Latin America & Caribbean","Lower middle income",2008,12.8473359727774,6.61451897201181,0.659365279289395,0.048232159835539,2.78222222222222,0.455864570737606,-113.1614804041,-7.59419160277542
"Hungary","Europe & Central Asia","High income",1968,14.8083397134266,6.99829831935239,0.764293691023697,0.0820099458483755,3.754,0.734679163662581,-28.5880898425116,-6.07354837227139
"Hungary","Europe & Central Asia","High income",1978,20.5834603500718,7.42006067921969,0.789260058793802,0.111084771277497,2.669,1.13150684931507,-20.801428743845,-8.43565160131892
"Hungary","Europe & Central Asia","High income",1988,5.17788938610167,9.41353671783669,0.249160535276641,0.0646651947950451,3.34,0.967557251908397,-17.958188946742,-7.33789285068107
"Hungary","Europe & Central Asia","High income",1998,4.04484984195554,8.17554828464896,0.181871306844973,0.0621487807897017,3.434,0.568459657701711,-17.8440936617098,-5.61413372658084
"Hungary","Europe & Central Asia","High income",2008,7.64274073016112,7.70401125981786,0.214806767294693,0.0712867155770994,3.40666666666667,0.455864570737606,-27.8437999811634,-3.46767586581193
"India","South Asia","Lower middle income",1968,23.6423019245733,13.8118227309261,0.782028398335853,0.0117031329768168,18.842,0.734679163662581,-90.8094451491765,-5.71743990085144
"India","South Asia","Lower middle income",1978,24.1864842520623,14.3807685705469,0.653633178692283,0.027635351596394,23.628,1.13150684931507,-93.0194061449839,-8.01079678810522
"India","South Asia","Lower middle income",1988,60.9071979878157,15.5451114573492,0.921699910222646,0.0515791077598455,28.173,0.967557251908397,-119.409208217056,-8.75035738708698
"India","South Asia","Lower middle income",1998,29.7703977043095,16.0810373947778,0.713628760632575,0.0702714176268675,34.604,0.568459657701711,-168.367730128595,-9.96126251104243
"India","South Asia","Lower middle income",2008,36.0436138805839,17.1744379951192,0.679113160789003,0.0978707501702706,38.3688888888889,0.455864570737606,-76.7469029530772,-7.9824593472554
"Indonesia","East Asia & Pacific","Lower middle income",1968,33.7433996814236,7.07588885324365,0.756682990034726,0.0111633153846154,10.218,0.734679163662581,-175.29053937645,-8.91852134151427
"Indonesia","East Asia & Pacific","Lower middle income",1978,99.5302594360793,8.19559351246661,0.739227676046963,0.0392139663125239,10.528,1.13150684931507,-137.540612648958,-12.8538946098744
"Indonesia","East Asia & Pacific","Lower middle income",1988,93.304522732988,9.20502125410862,0.716061955138274,0.0541191975115234,10.325,0.967557251908397,-210.042751527965,-5.35196486334648
"Indonesia","East Asia & Pacific","Lower middle income",1998,34.5270673952504,9.60862762137536,0.844315866403942,0.056736292414557,12.218,0.568459657701711,-130.069943561346,-7.33845868334279
"Indonesia","East Asia & Pacific","Lower middle income",2008,80.250075516491,9.15134887168922,0.904229902722708,0.0621998794588745,11.9544444444444,0.455864570737606,-164.238765456732,-7.56035150150765
"Iran (Islamic Republic of)","Middle East & North Africa","Upper middle income",1968,14.5333376225348,5.22017460407782,0.688563549485764,0.00865812444597656,9.22,0.734679163662581,-25.3720861410619,-6.52204092734785
"Iran (Islamic Republic of)","Middle East & North Africa","Upper middle income",1978,23.3664658693083,6.07390388874608,0.68782098699333,0.0279410268980619,10.079,1.13150684931507,-27.9650865078688,-6.6976178150547
"Iran (Islamic Republic of)","Middle East & North Africa","Upper middle income",1988,25.8986847204998,7.9264599968286,0.605596313757731,0.0370384983569481,11.303,0.967557251908397,-22.7955978674255,-8.21150732139696
"Iran (Islamic Republic of)","Middle East & North Africa","Upper middle income",1998,10.7855329829188,9.87531914652301,0.308505944208349,0.0564003008006315,14.184,0.568459657701711,-44.9842110848684,-8.30188068069118
"Iran (Islamic Republic of)","Middle East & North Africa","Upper middle income",2008,8.79230575858269,9.60899473351287,0.483520434617927,0.0443041199118927,20.3622222222222,0.455864570737606,-32.7661108163514,-5.54966948820467
"Iraq","Middle East & North Africa","Upper middle income",1968,5.52904998543072,4.45736937188811,0.278075356093565,0.00410899828900296,16.703,0.734679163662581,-49.2783850887301,-3.90872807737739
"Iraq","Middle East & North Africa","Upper middle income",1978,10.7015301533627,4.73871068554956,0.410744998510997,0.0160510636735743,18.449,1.13150684931507,-36.6991553236729,-5.21036821402448
"Iraq","Middle East & North Africa","Upper middle income",1988,9.7958281670697,5.81240455853028,0.663365197724193,0.0343704225352113,35.755,0.967557251908397,-34.1500535285378,-4.22544859988945
"Iraq","Middle East & North Africa","Upper middle income",1998,3.58717192582197,6.79720687187771,0.216064730344176,0.0469186903279369,40.021,0.568459657701711,-62.4450257273866,-5.0777440044882
"Iraq","Middle East & North Africa","Upper middle income",2008,12.7886167168005,7.16573641811885,0.264830504098807,0.0279266669117068,40.7544444444444,0.455864570737606,-36.3134152989691,-11.2230070375296
"Israel","Middle East & North Africa","High income",1968,16.3464602697043,14.6305056706592,0.738794268855606,0.0796205314009662,33.297,0.734679163662581,-80.3307725536715,-4.50320852081364
"Israel","Middle East & North Africa","High income",1978,8.32520970585493,15.8177657282795,0.756298961803745,0.10800981095956,38.773,1.13150684931507,-49.7828143045484,-4.41454094593235
"Israel","Middle East & North Africa","High income",1988,8.23477852779427,20.2525092128893,0.698576647220656,0.116553817417698,34.439,0.967557251908397,-50.5034628374413,-3.40233163782546
"Israel","Middle East & North Africa","High income",1998,16.7341187096772,23.2811090574327,0.817581062791305,0.123874818121285,39.852,0.568459657701711,-73.0376842470108,-3.22909409425923
"Israel","Middle East & North Africa","High income",2008,15.4631303269679,22.273739255377,0.845674475817524,0.111023701974319,43.0088888888889,0.455864570737606,-34.4394652463659,-2.4945379540842
"Italy","Europe & Central Asia","High income",1968,41.1117836368131,11.2520793422832,0.855352525363362,0.0499456463817542,18.616,0.734679163662581,-68.7526338803909,-6.63355385820421
"Italy","Europe & Central Asia","High income",1978,52.6747487663274,12.2963578473554,0.922856605072717,0.083346894447834,20.161,1.13150684931507,-28.3594000532427,-8.62902739094277
"Italy","Europe & Central Asia","High income",1988,16.4204117845773,13.9513450798594,0.887327201114283,0.0770711486545328,23.194,0.967557251908397,-35.0628569809719,-8.78409219344062
"Italy","Europe & Central Asia","High income",1998,12.2146617611717,13.6130854019504,0.423180813887658,0.0774977221489443,25.958,0.568459657701711,-39.3443018406975,-8.70562997127021
"Italy","Europe & Central Asia","High income",2008,25.8224853076229,14.0403912747328,0.812267620400197,0.0616691689551368,28.7166666666667,0.455864570737606,-44.7442733785523,-7.83010887636368
"Jamaica","Latin America & Caribbean","Upper middle income",1968,29.189581342399,8.98303645890781,0.75509692292132,0.0345781746031746,4.712,0.734679163662581,-110.92671023387,-8.01846768871312
"Jamaica","Latin America & Caribbean","Upper middle income",1978,15.3110941700655,10.6540473521945,0.65628132703537,0.0327282608695652,5.075,1.13150684931507,-66.4876146173526,-4.10018138679692
