SCODE,CCODE,COUNTRY,YEAR,ACTOTAL
LUX,212,Luxembourg,1979,0
LUX,212,Luxembourg,1980,0
LUX,212,Luxembourg,1981,0
LUX,212,Luxembourg,1982,0
LUX,212,Luxembourg,1983,0
LUX,212,Luxembourg,1984,0
LUX,212,Luxembourg,1985,0
LUX,212,Luxembourg,1986,0
LUX,212,Luxembourg,1987,0
LUX,212,Luxembourg,1988,0
LUX,212,Luxembourg,1989,0
LUX,212,Luxembourg,1990,0
LUX,212,Luxembourg,1991,0
LUX,212,Luxembourg,1992,0
LUX,212,Luxembourg,1993,0
LUX,212,Luxembourg,1994,0
LUX,212,Luxembourg,1995,0
LUX,212,Luxembourg,1996,0
LUX,212,Luxembourg,1997,0
LUX,212,Luxembourg,1998,0
LUX,212,Luxembourg,1999,0
LUX,212,Luxembourg,2000,0
LUX,212,Luxembourg,2001,0
LUX,212,Luxembourg,2002,0
LUX,212,Luxembourg,2003,0
LUX,212,Luxembourg,2004,0
LUX,212,Luxembourg,2005,0
LUX,212,Luxembourg,2006,0
LUX,212,Luxembourg,2007,0
LUX,212,Luxembourg,2008,0
LUX,212,Luxembourg,2009,0
LUX,212,Luxembourg,2010,0
LUX,212,Luxembourg,2011,0
LUX,212,Luxembourg,2012,0
MAA,435,Mauritania,1960,0
MAA,435,Mauritania,1961,0
MAA,435,Mauritania,1962,0
MAA,435,Mauritania,1963,0
MAA,435,Mauritania,1964,0
MAA,435,Mauritania,1965,0
MAA,435,Mauritania,1966,0
MAA,435,Mauritania,1967,0
MAA,435,Mauritania,1968,0
MAA,435,Mauritania,1969,0
MAA,435,Mauritania,1970,0
MAA,435,Mauritania,1971,0
MAA,435,Mauritania,1972,0
MAA,435,Mauritania,1973,0
MAA,435,Mauritania,1974,0
MAA,435,Mauritania,1975,3
MAA,435,Mauritania,1976,3
MAA,435,Mauritania,1977,3
MAA,435,Mauritania,1978,3
MAA,435,Mauritania,1979,3
MAA,435,Mauritania,1980,0
MAA,435,Mauritania,1981,0
MAA,435,Mauritania,1982,0
MAA,435,Mauritania,1983,0
MAA,435,Mauritania,1984,0
MAA,435,Mauritania,1985,0
MAA,435,Mauritania,1986,0
MAA,435,Mauritania,1987,0
MAA,435,Mauritania,1988,0
MAA,435,Mauritania,1989,2
MAA,435,Mauritania,1990,0
MAA,435,Mauritania,1991,0
MAA,435,Mauritania,1992,0
MAA,435,Mauritania,1993,0
MAA,435,Mauritania,1994,0
MAA,435,Mauritania,1995,0
MAA,435,Mauritania,1996,0
MAA,435,Mauritania,1997,0
MAA,435,Mauritania,1998,0
MAA,435,Mauritania,1999,0
MAA,435,Mauritania,2000,0
MAA,435,Mauritania,2001,0
MAA,435,Mauritania,2002,0
MAA,435,Mauritania,2003,0
MAA,435,Mauritania,2004,0
MAA,435,Mauritania,2005,0
MAA,435,Mauritania,2006,0
MAA,435,Mauritania,2007,0
MAA,435,Mauritania,2008,0
MAA,435,Mauritania,2009,0
MAA,435,Mauritania,2010,0
MAA,435,Mauritania,2011,0
MAA,435,Mauritania,2012,0
MAC,343,Macedonia,1993,0
MAC,343,Macedonia,1994,0
MAC,343,Macedonia,1995,0
MAC,343,Macedonia,1996,0
MAC,343,Macedonia,1997,0
MAC,343,Macedonia,1998,0
MAC,343,Macedonia,1999,0
MAC,343,Macedonia,2000,0
MAC,343,Macedonia,2001,0
MAC,343,Macedonia,2002,0
MAC,343,Macedonia,2003,0
MAC,343,Macedonia,2004,0
MAC,343,Macedonia,2005,0
MAC,343,Macedonia,2006,0
MAC,343,Macedonia,2007,0
MAC,343,Macedonia,2008,0
MAC,343,Macedonia,2009,0
MAC,343,Macedonia,2010,0
MAC,343,Macedonia,2011,0
MAC,343,Macedonia,2012,0
MAG,580,Madagascar,1947,
MAG,580,Madagascar,1948,
MAG,580,Madagascar,1960,0
MAG,580,Madagascar,1961,0
MAG,580,Madagascar,1962,0
MAG,580,Madagascar,1963,0
MAG,580,Madagascar,1964,0
MAG,580,Madagascar,1965,0
MAG,580,Madagascar,1966,0
MAG,580,Madagascar,1967,0
MAG,580,Madagascar,1968,0
MAG,580,Madagascar,1969,0
MAG,580,Madagascar,1970,0
MAG,580,Madagascar,1971,0
MAG,580,Madagascar,1972,0
MAG,580,Madagascar,1973,0
MAG,580,Madagascar,1974,0
MAG,580,Madagascar,1975,0
MAG,580,Madagascar,1976,0
MAG,580,Madagascar,1977,0
MAG,580,Madagascar,1978,0
MAG,580,Madagascar,1979,0
MAG,580,Madagascar,1980,0
MAG,580,Madagascar,1981,0
MAG,580,Madagascar,1982,0
MAG,580,Madagascar,1983,0
MAG,580,Madagascar,1984,0
MAG,580,Madagascar,1985,0
MAG,580,Madagascar,1986,0
MAG,580,Madagascar,1987,0
MAG,580,Madagascar,1988,0
MAG,580,Madagascar,1989,0
MAG,580,Madagascar,1990,0
MAG,580,Madagascar,1991,0
MAG,580,Madagascar,1992,0
MAG,580,Madagascar,1993,0
MAG,580,Madagascar,1994,0
MAG,580,Madagascar,1995,0
MAG,580,Madagascar,1996,0
MAG,580,Madagascar,1997,0
MAG,580,Madagascar,1998,0
MAG,580,Madagascar,1999,0
MAG,580,Madagascar,2000,0
MAG,580,Madagascar,2001,0
MAG,580,Madagascar,2002,0
MAG,580,Madagascar,2003,0
MAG,580,Madagascar,2004,0
MAG,580,Madagascar,2005,0
MAG,580,Madagascar,2006,0
MAG,580,Madagascar,2007,0
MAG,580,Madagascar,2008,0
MAG,580,Madagascar,2009,0
MAG,580,Madagascar,2010,0
MAG,580,Madagascar,2011,0
MAG,580,Madagascar,2012,0
MAL,820,Malaysia,1950,
MAL,820,Malaysia,1951,
MAL,820,Malaysia,1952,
MAL,820,Malaysia,1953,
MAL,820,Malaysia,1954,
MAL,820,Malaysia,1955,
MAL,820,Malaysia,1956,
MAL,820,Malaysia,1957,3
MAL,820,Malaysia,1958,3
MAL,820,Malaysia,1959,3
MAL,820,Malaysia,1960,3
MAL,820,Malaysia,1961,0
MAL,820,Malaysia,1962,1
MAL,820,Malaysia,1963,1
MAL,820,Malaysia,1964,1
MAL,820,Malaysia,1965,1
MAL,820,Malaysia,1966,1
MAL,820,Malaysia,1967,0
MAL,820,Malaysia,1968,0
MAL,820,Malaysia,1969,0
MAL,820,Malaysia,1970,0
MAL,820,Malaysia,1971,0
MAL,820,Malaysia,1972,0
MAL,820,Malaysia,1973,0
MAL,820,Malaysia,1974,0
MAL,820,Malaysia,1975,0
MAL,820,Malaysia,1976,0
MAL,820,Malaysia,1977,0
MAL,820,Malaysia,1978,0
MAL,820,Malaysia,1979,0
MAL,820,Malaysia,1980,0
MAL,820,Malaysia,1981,0
MAL,820,Malaysia,1982,0
MAL,820,Malaysia,1983,0
MAL,820,Malaysia,1984,0
MAL,820,Malaysia,1985,0
MAL,820,Malaysia,1986,0
MAL,820,Malaysia,1987,0
MAL,820,Malaysia,1988,0
MAL,820,Malaysia,1989,0
MAL,820,Malaysia,1990,0
MAL,820,Malaysia,1991,0
MAL,820,Malaysia,1992,0
MAL,820,Malaysia,1993,0
MAL,820,Malaysia,1994,0
MAL,820,Malaysia,1995,0
MAL,820,Malaysia,1996,0
MAL,820,Malaysia,1997,0
MAL,820,Malaysia,1998,0
MAL,820,Malaysia,1999,0
MAL,820,Malaysia,2000,0
MAL,820,Malaysia,2001,0
MAL,820,Malaysia,2002,0
MAL,820,Malaysia,2003,0
MAL,820,Malaysia,2004,0
MAL,820,Malaysia,2005,0
MAL,820,Malaysia,2006,0
MAL,820,Malaysia,2007,0
MAL,820,Malaysia,2008,0
MAL,820,Malaysia,2009,0
MAL,820,Malaysia,2010,0
MAL,820,Malaysia,2011,0
MAL,820,Malaysia,2012,0
MAS,590,Mauritius,1968,0
MAS,590,Mauritius,1969,0
MAS,590,Mauritius,1970,0
MAS,590,Mauritius,1971,0
MAS,590,Mauritius,1972,0
MAS,590,Mauritius,1973,0
MAS,590,Mauritius,1974,0
MAS,590,Mauritius,1975,0
MAS,590,Mauritius,1976,0
MAS,590,Mauritius,1977,0
MAS,590,Mauritius,1978,0
MAS,590,Mauritius,1979,0
MAS,590,Mauritius,1980,0
MAS,590,Mauritius,1981,0
MAS,590,Mauritius,1982,0
MAS,590,Mauritius,1983,0
MAS,590,Mauritius,1984,0
MAS,590,Mauritius,1985,0
MAS,590,Mauritius,1986,0
MAS,590,Mauritius,1987,0
MAS,590,Mauritius,1988,0
MAS,590,Mauritius,1989,0
MAS,590,Mauritius,1990,0
MAS,590,Mauritius,1991,0
MAS,590,Mauritius,1992,0
MAS,590,Mauritius,1993,0
MAS,590,Mauritius,1994,0
MAS,590,Mauritius,1995,0
MAS,590,Mauritius,1996,0
MAS,590,Mauritius,1997,0
MAS,590,Mauritius,1998,0
MAS,590,Mauritius,1999,0
MAS,590,Mauritius,2000,0
MAS,590,Mauritius,2001,0
MAS,590,Mauritius,2002,0
MAS,590,Mauritius,2003,0
MAS,590,Mauritius,2004,0
MAS,590,Mauritius,2005,0
MAS,590,Mauritius,2006,0
MAS,590,Mauritius,2007,0
MAS,590,Mauritius,2008,0
MAS,590,Mauritius,2009,0
MAS,590,Mauritius,2010,0
MAS,590,Mauritius,2011,0
MAS,590,Mauritius,2012,0
MAW,553,Malawi,1964,0
MAW,553,Malawi,1965,0
MAW,553,Malawi,1966,0
MAW,553,Malawi,1967,0
MAW,553,Malawi,1968,0
MAW,553,Malawi,1969,0
MAW,553,Malawi,1970,0
MAW,553,Malawi,1971,0
MAW,553,Malawi,1972,0
MAW,553,Malawi,1973,0
MAW,553,Malawi,1974,0
MAW,553,Malawi,1975,0
MAW,553,Malawi,1976,0
MAW,553,Malawi,1977,0
MAW,553,Malawi,1978,0
MAW,553,Malawi,1979,0
MAW,553,Malawi,1980,0
MAW,553,Malawi,1981,0
MAW,553,Malawi,1982,0
MAW,553,Malawi,1983,0
MAW,553,Malawi,1984,0
MAW,553,Malawi,1985,0
MAW,553,Malawi,1986,0
MAW,553,Malawi,1987,0
MAW,553,Malawi,1988,0
MAW,553,Malawi,1989,0
MAW,553,Malawi,1990,0
MAW,553,Malawi,1991,0
MAW,553,Malawi,1992,0
MAW,553,Malawi,1993,0
MAW,553,Malawi,1994,0
MAW,553,Malawi,1995,0
MAW,553,Malawi,1996,0
MAW,553,Malawi,1997,0
MAW,553,Malawi,1998,0
MAW,553,Malawi,1999,0
MAW,553,Malawi,2000,0
MAW,553,Malawi,2001,0
MAW,553,Malawi,2002,0
MAW,553,Malawi,2003,0
MAW,553,Malawi,2004,0
MAW,553,Malawi,2005,0
MAW,553,Malawi,2006,0
MAW,553,Malawi,2007,0
MAW,553,Malawi,2008,0
MAW,553,Malawi,2009,0
MAW,553,Malawi,2010,0
MAW,553,Malawi,2011,0
MAW,553,Malawi,2012,0
MEX,70,Mexico,1946,0
MEX,70,Mexico,1947,0
MEX,70,Mexico,1948,0
MEX,70,Mexico,1949,0
MEX,70,Mexico,1950,0
MEX,70,Mexico,1951,0
MEX,70,Mexico,1952,0
MEX,70,Mexico,1953,0
MEX,70,Mexico,1954,0
MEX,70,Mexico,1955,0
MEX,70,Mexico,1956,0
MEX,70,Mexico,1957,0
MEX,70,Mexico,1958,0
MEX,70,Mexico,1959,0
MEX,70,Mexico,1960,0
MEX,70,Mexico,1961,0
MEX,70,Mexico,1962,0
MEX,70,Mexico,1963,0
MEX,70,Mexico,1964,0
MEX,70,Mexico,1965,0
MEX,70,Mexico,1966,0
MEX,70,Mexico,1967,0
MEX,70,Mexico,1968,0
MEX,70,Mexico,1969,0
MEX,70,Mexico,1970,0
MEX,70,Mexico,1971,0
MEX,70,Mexico,1972,0
MEX,70,Mexico,1973,0
MEX,70,Mexico,1974,0
MEX,70,Mexico,1975,0
MEX,70,Mexico,1976,0
MEX,70,Mexico,1977,0
MEX,70,Mexico,1978,0
MEX,70,Mexico,1979,0
MEX,70,Mexico,1980,0
MEX,70,Mexico,1981,0
MEX,70,Mexico,1982,0
MEX,70,Mexico,1983,0
MEX,70,Mexico,1984,0
MEX,70,Mexico,1985,0
MEX,70,Mexico,1986,0
MEX,70,Mexico,1987,0
MEX,70,Mexico,1988,0
MEX,70,Mexico,1989,0
MEX,70,Mexico,1990,0
MEX,70,Mexico,1991,0
MEX,70,Mexico,1992,0
MEX,70,Mexico,1993,0
MEX,70,Mexico,1994,1
MEX,70,Mexico,1995,1
MEX,70,Mexico,1996,1
MEX,70,Mexico,1997,1
MEX,70,Mexico,1998,0
MEX,70,Mexico,1999,0
MEX,70,Mexico,2000,0
MEX,70,Mexico,2001,0
MEX,70,Mexico,2002,0
MEX,70,Mexico,2003,0
MEX,70,Mexico,2004,0
MEX,70,Mexico,2005,0
MEX,70,Mexico,2006,3
MEX,70,Mexico,2007,3
MEX,70,Mexico,2008,3
MEX,70,Mexico,2009,3
MEX,70,Mexico,2010,3
MEX,70,Mexico,2011,3
MEX,70,Mexico,2012,3
MLD,359,Moldova,1991,1
MLD,359,Moldova,1992,1
MLD,359,Moldova,1993,1
MLD,359,Moldova,1994,1
MLD,359,Moldova,1995,1
MLD,359,Moldova,1996,1
MLD,359,Moldova,1997,1
MLD,359,Moldova,1998,0
MLD,359,Moldova,1999,0
MLD,359,Moldova,2000,0
MLD,359,Moldova,2001,0
MLD,359,Moldova,2002,0
MLD,359,Moldova,2003,0
MLD,359,Moldova,2004,0
MLD,359,Moldova,2005,0
MLD,359,Moldova,2006,0
MLD,359,Moldova,2007,0
MLD,359,Moldova,2008,0
MLD,359,Moldova,2009,0
MLD,359,Moldova,2010,0
MLD,359,Moldova,2011,0
MLD,359,Moldova,2012,0
MLI,432,Mali,1960,0
MLI,432,Mali,1961,0
MLI,432,Mali,1962,0
MLI,432,Mali,1963,0
MLI,432,Mali,1964,0
MLI,432,Mali,1965,0
MLI,432,Mali,1966,0
MLI,432,Mali,1967,0
MLI,432,Mali,1968,0
MLI,432,Mali,1969,0
MLI,432,Mali,1970,0
MLI,432,Mali,1971,0
MLI,432,Mali,1972,0
MLI,432,Mali,1973,0
MLI,432,Mali,1974,0
MLI,432,Mali,1975,0
MLI,432,Mali,1976,0
MLI,432,Mali,1977,0
MLI,432,Mali,1978,0
MLI,432,Mali,1979,0
MLI,432,Mali,1980,0
MLI,432,Mali,1981,0
MLI,432,Mali,1982,0
MLI,432,Mali,1983,0
MLI,432,Mali,1984,0
MLI,432,Mali,1985,0
MLI,432,Mali,1986,0
MLI,432,Mali,1987,0
MLI,432,Mali,1988,0
MLI,432,Mali,1989,0
MLI,432,Mali,1990,1
MLI,432,Mali,1991,1
MLI,432,Mali,1992,1
MLI,432,Mali,1993,1
MLI,432,Mali,1994,1
MLI,432,Mali,1995,1
MLI,432,Mali,1996,0
MLI,432,Mali,1997,0
MLI,432,Mali,1998,0
MLI,432,Mali,1999,0
MLI,432,Mali,2000,0
MLI,432,Mali,2001,0
MLI,432,Mali,2002,0
MLI,432,Mali,2003,0
MLI,432,Mali,2004,0
MLI,432,Mali,2005,0
MLI,432,Mali,2006,0
MLI,432,Mali,2007,0
MLI,432,Mali,2008,0
MLI,432,Mali,2009,0
MLI,432,Mali,2010,0
MLI,432,Mali,2011,0
MLI,432,Mali,2012,1
MON,712,Mongolia,1946,0
MON,712,Mongolia,1947,0
MON,712,Mongolia,1948,0
MON,712,Mongolia,1949,0
MON,712,Mongolia,1950,0
MON,712,Mongolia,1951,0
MON,712,Mongolia,1952,0
MON,712,Mongolia,1953,0
MON,712,Mongolia,1954,0
MON,712,Mongolia,1955,0
MON,712,Mongolia,1956,0
MON,712,Mongolia,1957,0
MON,712,Mongolia,1958,0
MON,712,Mongolia,1959,0
MON,712,Mongolia,1960,0
MON,712,Mongolia,1961,0
MON,712,Mongolia,1962,0
MON,712,Mongolia,1963,0
MON,712,Mongolia,1964,0
MON,712,Mongolia,1965,0
MON,712,Mongolia,1966,0
MON,712,Mongolia,1967,0
MON,712,Mongolia,1968,0
MON,712,Mongolia,1969,0
MON,712,Mongolia,1970,0
MON,712,Mongolia,1971,0
MON,712,Mongolia,1972,0
MON,712,Mongolia,1973,0
MON,712,Mongolia,1974,0
MON,712,Mongolia,1975,0
MON,712,Mongolia,1976,0
MON,712,Mongolia,1977,0
MON,712,Mongolia,1978,0
MON,712,Mongolia,1979,0
MON,712,Mongolia,1980,0
MON,712,Mongolia,1981,0
MON,712,Mongolia,1982,0
MON,712,Mongolia,1983,0
MON,712,Mongolia,1984,0
MON,712,Mongolia,1985,0
MON,712,Mongolia,1986,0
MON,712,Mongolia,1987,0
MON,712,Mongolia,1988,0
MON,712,Mongolia,1989,0
MON,712,Mongolia,1990,0
MON,712,Mongolia,1991,0
MON,712,Mongolia,1992,0
MON,712,Mongolia,1993,0
MON,712,Mongolia,1994,0
MON,712,Mongolia,1995,0
MON,712,Mongolia,1996,0
MON,712,Mongolia,1997,0
MON,712,Mongolia,1998,0
MON,712,Mongolia,1999,0
MON,712,Mongolia,2000,0
MON,712,Mongolia,2001,0
MON,712,Mongolia,2002,0
MON,712,Mongolia,2003,0
MON,712,Mongolia,2004,0
MON,712,Mongolia,2005,0
MON,712,Mongolia,2006,0
MON,712,Mongolia,2007,0
MON,712,Mongolia,2008,0
MON,712,Mongolia,2009,0
MON,712,Mongolia,2010,0
MON,712,Mongolia,2011,0
MON,712,Mongolia,2012,0
MOR,600,Morocco,1953,
MOR,600,Morocco,1954,
MOR,600,Morocco,1955,
MOR,600,Morocco,1956,0
MOR,600,Morocco,1957,1
MOR,600,Morocco,1958,1
MOR,600,Morocco,1959,0
MOR,600,Morocco,1960,0
MOR,600,Morocco,1961,0
MOR,600,Morocco,1962,0
MOR,600,Morocco,1963,1
MOR,600,Morocco,1964,1
MOR,600,Morocco,1965,0
MOR,600,Morocco,1966,0
MOR,600,Morocco,1967,0
MOR,600,Morocco,1968,0
MOR,600,Morocco,1969,0
MOR,600,Morocco,1970,0
MOR,600,Morocco,1971,0
MOR,600,Morocco,1972,0
MOR,600,Morocco,1973,0
MOR,600,Morocco,1974,0
MOR,600,Morocco,1975,3
MOR,600,Morocco,1976,3
MOR,600,Morocco,1977,3
MOR,600,Morocco,1978,3
MOR,600,Morocco,1979,3
MOR,600,Morocco,1980,3
MOR,600,Morocco,1981,3
MOR,600,Morocco,1982,3
MOR,600,Morocco,1983,3
MOR,600,Morocco,1984,3
MOR,600,Morocco,1985,3
MOR,600,Morocco,1986,3
MOR,600,Morocco,1987,3
MOR,600,Morocco,1988,3
MOR,600,Morocco,1989,3
MOR,600,Morocco,1990,0
MOR,600,Morocco,1991,0
MOR,600,Morocco,1992,0
MOR,600,Morocco,1993,0
MOR,600,Morocco,1994,0
MOR,600,Morocco,1995,0
MOR,600,Morocco,1996,0
MOR,600,Morocco,1997,0
MOR,600,Morocco,1998,0
MOR,600,Morocco,1999,0
MOR,600,Morocco,2000,0
MOR,600,Morocco,2001,0
MOR,600,Morocco,2002,0
MOR,600,Morocco,2003,0
MOR,600,Morocco,2004,0
MOR,600,Morocco,2005,0
MOR,600,Morocco,2006,0
MOR,600,Morocco,2007,0
MOR,600,Morocco,2008,0
MOR,600,Morocco,2009,0
MOR,600,Morocco,2010,0
MOR,600,Morocco,2011,0
MOR,600,Morocco,2012,0
MYA,775,Myanmar (Burma),1948,4
MYA,775,Myanmar (Burma),1949,4
MYA,775,Myanmar (Burma),1950,6
MYA,775,Myanmar (Burma),1951,6
MYA,775,Myanmar (Burma),1952,6
MYA,775,Myanmar (Burma),1953,6
MYA,775,Myanmar (Burma),1954,4
MYA,775,Myanmar (Burma),1955,4
MYA,775,Myanmar (Burma),1956,4
MYA,775,Myanmar (Burma),1957,4
MYA,775,Myanmar (Burma),1958,4
MYA,775,Myanmar (Burma),1959,4
MYA,775,Myanmar (Burma),1960,4
MYA,775,Myanmar (Burma),1961,4
MYA,775,Myanmar (Burma),1962,4
MYA,775,Myanmar (Burma),1963,4
MYA,775,Myanmar (Burma),1964,4
MYA,775,Myanmar (Burma),1965,4
MYA,775,Myanmar (Burma),1966,4
MYA,775,Myanmar (Burma),1967,4
MYA,775,Myanmar (Burma),1968,4
MYA,775,Myanmar (Burma),1969,4
MYA,775,Myanmar (Burma),1970,4
MYA,775,Myanmar (Burma),1971,4
MYA,775,Myanmar (Burma),1972,4
MYA,775,Myanmar (Burma),1973,4
MYA,775,Myanmar (Burma),1974,4
MYA,775,Myanmar (Burma),1975,4
MYA,775,Myanmar (Burma),1976,4
MYA,775,Myanmar (Burma),1977,4
MYA,775,Myanmar (Burma),1978,4
MYA,775,Myanmar (Burma),1979,4
MYA,775,Myanmar (Burma),1980,4
MYA,775,Myanmar (Burma),1981,4
MYA,775,Myanmar (Burma),1982,4
MYA,775,Myanmar (Burma),1983,4
MYA,775,Myanmar (Burma),1984,4
MYA,775,Myanmar (Burma),1985,4
MYA,775,Myanmar (Burma),1986,4
MYA,775,Myanmar (Burma),1987,4
MYA,775,Myanmar (Burma),1988,5
MYA,775,Myanmar (Burma),1989,4
MYA,775,Myanmar (Burma),1990,4
MYA,775,Myanmar (Burma),1991,4
MYA,775,Myanmar (Burma),1992,4
MYA,775,Myanmar (Burma),1993,4
MYA,775,Myanmar (Burma),1994,4
MYA,775,Myanmar (Burma),1995,4
MYA,775,Myanmar (Burma),1996,4
MYA,775,Myanmar (Burma),1997,4
MYA,775,Myanmar (Burma),1998,4
MYA,775,Myanmar (Burma),1999,4
MYA,775,Myanmar (Burma),2000,4
MYA,775,Myanmar (Burma),2001,4
MYA,775,Myanmar (Burma),2002,4
MYA,775,Myanmar (Burma),2003,4
MYA,775,Myanmar (Burma),2004,4
MYA,775,Myanmar (Burma),2005,4
MYA,775,Myanmar (Burma),2006,4
MYA,775,Myanmar (Burma),2007,4
MYA,775,Myanmar (Burma),2008,4
MYA,775,Myanmar (Burma),2009,4
MYA,775,Myanmar (Burma),2010,4
MYA,775,Myanmar (Burma),2011,4
MYA,775,Myanmar (Burma),2012,4
MZM,541,Mozambique,1965,
MZM,541,Mozambique,1966,
MZM,541,Mozambique,1967,
MZM,541,Mozambique,1968,
MZM,541,Mozambique,1969,
MZM,541,Mozambique,1970,
MZM,541,Mozambique,1971,
MZM,541,Mozambique,1972,
MZM,541,Mozambique,1973,
MZM,541,Mozambique,1974,
MZM,541,Mozambique,1975,1
MZM,541,Mozambique,1976,1
MZM,541,Mozambique,1977,1
MZM,541,Mozambique,1978,1
MZM,541,Mozambique,1979,1
MZM,541,Mozambique,1980,0
MZM,541,Mozambique,1981,6
MZM,541,Mozambique,1982,6
MZM,541,Mozambique,1983,6
MZM,541,Mozambique,1984,6
MZM,541,Mozambique,1985,6
MZM,541,Mozambique,1986,6
MZM,541,Mozambique,1987,6
MZM,541,Mozambique,1988,6
MZM,541,Mozambique,1989,6
MZM,541,Mozambique,1990,6
MZM,541,Mozambique,1991,6
MZM,541,Mozambique,1992,6
MZM,541,Mozambique,1993,0
MZM,541,Mozambique,1994,0
MZM,541,Mozambique,1995,0
MZM,541,Mozambique,1996,0
MZM,541,Mozambique,1997,0
MZM,541,Mozambique,1998,0
MZM,541,Mozambique,1999,0
MZM,541,Mozambique,2000,0
MZM,541,Mozambique,2001,0
MZM,541,Mozambique,2002,0
MZM,541,Mozambique,2003,0
MZM,541,Mozambique,2004,0
MZM,541,Mozambique,2005,0
MZM,541,Mozambique,2006,0
MZM,541,Mozambique,2007,0
MZM,541,Mozambique,2008,0
MZM,541,Mozambique,2009,0
MZM,541,Mozambique,2010,0
MZM,541,Mozambique,2011,0
MZM,541,Mozambique,2012,0
NAM,565,Namibia,1965,
NAM,565,Namibia,1966,
NAM,565,Namibia,1967,
NAM,565,Namibia,1968,
NAM,565,Namibia,1969,
NAM,565,Namibia,1970,
NAM,565,Namibia,1971,
NAM,565,Namibia,1972,
NAM,565,Namibia,1973,
NAM,565,Namibia,1974,
NAM,565,Namibia,1975,
NAM,565,Namibia,1976,
NAM,565,Namibia,1977,
NAM,565,Namibia,1978,
NAM,565,Namibia,1979,
NAM,565,Namibia,1980,
NAM,565,Namibia,1981,
NAM,565,Namibia,1982,
NAM,565,Namibia,1983,
NAM,565,Namibia,1984,
NAM,565,Namibia,1985,
NAM,565,Namibia,1986,
NAM,565,Namibia,1987,
NAM,565,Namibia,1988,
NAM,565,Namibia,1989,
NAM,565,Namibia,1990,0
NAM,565,Namibia,1991,0
NAM,565,Namibia,1992,0
NAM,565,Namibia,1993,0
NAM,565,Namibia,1994,0
NAM,565,Namibia,1995,0
NAM,565,Namibia,1996,0
NAM,565,Namibia,1997,0
NAM,565,Namibia,1998,0
NAM,565,Namibia,1999,0
NAM,565,Namibia,2000,0
NAM,565,Namibia,2001,0
NAM,565,Namibia,2002,0
NAM,565,Namibia,2003,0
NAM,565,Namibia,2004,0
NAM,565,Namibia,2005,0
NAM,565,Namibia,2006,0
NAM,565,Namibia,2007,0
NAM,565,Namibia,2008,0
NAM,565,Namibia,2009,0
NAM,565,Namibia,2010,0
NAM,565,Namibia,2011,0
NAM,565,Namibia,2012,0
NEP,790,Nepal,1946,0
NEP,790,Nepal,1947,0
NEP,790,Nepal,1948,0
NEP,790,Nepal,1949,0
NEP,790,Nepal,1950,0
NEP,790,Nepal,1951,0
NEP,790,Nepal,1952,0
NEP,790,Nepal,1953,0
NEP,790,Nepal,1954,0
NEP,790,Nepal,1955,0
NEP,790,Nepal,1956,0
NEP,790,Nepal,1957,0
NEP,790,Nepal,1958,0
NEP,790,Nepal,1959,0
NEP,790,Nepal,1960,0
NEP,790,Nepal,1961,0
NEP,790,Nepal,1962,0
NEP,790,Nepal,1963,0
NEP,790,Nepal,1964,0
NEP,790,Nepal,1965,0
NEP,790,Nepal,1966,0
NEP,790,Nepal,1967,0
NEP,790,Nepal,1968,0
NEP,790,Nepal,1969,0
NEP,790,Nepal,1970,0
NEP,790,Nepal,1971,0
NEP,790,Nepal,1972,0
NEP,790,Nepal,1973,0
NEP,790,Nepal,1974,0
NEP,790,Nepal,1975,0
NEP,790,Nepal,1976,0
NEP,790,Nepal,1977,0
NEP,790,Nepal,1978,0
NEP,790,Nepal,1979,0
NEP,790,Nepal,1980,0
NEP,790,Nepal,1981,0
NEP,790,Nepal,1982,0
NEP,790,Nepal,1983,0
NEP,790,Nepal,1984,0
NEP,790,Nepal,1985,0
NEP,790,Nepal,1986,0
NEP,790,Nepal,1987,0
NEP,790,Nepal,1988,0
NEP,790,Nepal,1989,0
NEP,790,Nepal,1990,0
NEP,790,Nepal,1991,0
NEP,790,Nepal,1992,0
NEP,790,Nepal,1993,0
NEP,790,Nepal,1994,0
NEP,790,Nepal,1995,0
NEP,790,Nepal,1996,2
NEP,790,Nepal,1997,2
NEP,790,Nepal,1998,2
NEP,790,Nepal,1999,2
NEP,790,Nepal,2000,2
NEP,790,Nepal,2001,2
NEP,790,Nepal,2002,2
NEP,790,Nepal,2003,2
NEP,790,Nepal,2004,2
NEP,790,Nepal,2005,2
NEP,790,Nepal,2006,2
NEP,790,Nepal,2007,0
NEP,790,Nepal,2008,0
NEP,790,Nepal,2009,0
NEP,790,Nepal,2010,0
NEP,790,Nepal,2011,0
NEP,790,Nepal,2012,0
NEW,920,New Zealand,1946,0
NEW,920,New Zealand,1947,0
NEW,920,New Zealand,1948,0
NEW,920,New Zealand,1949,0
NEW,920,New Zealand,1950,0
NEW,920,New Zealand,1951,0
NEW,920,New Zealand,1952,0
NEW,920,New Zealand,1953,0
NEW,920,New Zealand,1954,0
NEW,920,New Zealand,1955,0
NEW,920,New Zealand,1956,0
NEW,920,New Zealand,1957,0
NEW,920,New Zealand,1958,0
NEW,920,New Zealand,1959,0
NEW,920,New Zealand,1960,0
NEW,920,New Zealand,1961,0
NEW,920,New Zealand,1962,0
NEW,920,New Zealand,1963,0
NEW,920,New Zealand,1964,0
